,player,hits,team,def_rank,games_played,1_hits_count,2_hits_count,3_hits_count,4_hits_count
12490,Lourdes Gurriel Jr.,0.0,SDP,11.0,1,0,0,0,0
12491,Jake McCarthy,0.0,SDP,11.0,1,0,0,0,0
12492,Josh Bell,0.0,SDP,11.0,1,0,0,0,0
12493,Eugenio Suarez,0.0,SDP,11.0,1,0,0,0,0
12494,Gabriel Moreno,0.0,SDP,11.0,1,0,0,0,0
12495,Geraldo Perdomo,0.0,SDP,11.0,1,0,0,0,0
12496,Jeremy Pena,0.0,CLE,2.0,1,0,0,0,0
12497,Kyle Tucker,2.0,CLE,2.0,1,1,1,0,0
12498,Victor Caratini,1.0,CLE,2.0,1,1,0,0,0
12499,Jon Singleton,0.0,CLE,2.0,1,0,0,0,0
12500,Zach Dezenzo,2.0,CLE,2.0,1,1,1,0,0
12501,Jason Heyward,1.0,CLE,2.0,1,1,0,0,0
12502,Mauricio Dubon,2.0,CLE,2.0,1,1,1,0,0
12503,Jake Meyers,1.0,CLE,2.0,1,1,0,0,0
12504,Grae Kessinger,0.0,CLE,2.0,1,0,0,0,0
12505,Francisco Lindor,0.0,MIL,10.0,1,0,0,0,0
12506,Jose Iglesias,1.0,MIL,10.0,1,1,0,0,0
12507,Mark Vientos,0.0,MIL,10.0,1,0,0,0,0
12508,Brandon Nimmo,0.0,MIL,10.0,1,0,0,0,0
12509,Pete Alonso,0.0,MIL,10.0,1,0,0,0,0
12510,Starling Marte,1.0,MIL,10.0,1,1,0,0,0
12511,Luis Torrens,0.0,MIL,10.0,1,0,0,0,0
12512,Taylor Ward,0.0,MIL,10.0,1,0,0,0,0
12513,Harrison Bader,0.0,MIL,10.0,1,0,0,0,0
12514,Francisco Alvarez,0.0,MIL,10.0,1,0,0,0,0
12515,Luisangel Acuna,0.0,MIL,10.0,1,0,0,0,0
12516,Adam Frazier,0.0,ATL,8.0,1,0,0,0,0
12517,Maikel Garcia,0.0,ATL,8.0,1,0,0,0,0
12518,Salvador Perez,1.0,ATL,8.0,1,1,0,0,0
12519,MJ Melendez,0.0,ATL,8.0,1,0,0,0,0
12520,Paul DeJong,0.0,ATL,8.0,1,0,0,0,0
12521,Robbie Grossman,0.0,ATL,8.0,1,0,0,0,0
12522,Freddy Fermin,1.0,ATL,8.0,1,1,0,0,0
12523,Garrett Hampson,1.0,ATL,8.0,1,1,0,0,0
12524,Dairon Blanco,0.0,ATL,8.0,1,0,0,0,0
12525,Michael Massey,0.0,ATL,8.0,1,0,0,0,0
12526,Jarren Duran,1.0,TBR,9.0,1,1,0,0,0
12527,Vaughn Grissom,1.0,TBR,9.0,1,1,0,0,0
12528,Triston Casas,1.0,TBR,9.0,1,1,0,0,0
12529,Connor Wong,1.0,TBR,9.0,1,1,0,0,0
12530,Wilyer Abreu,0.0,TBR,9.0,1,0,0,0,0
12531,Nick Sogard,1.0,TBR,9.0,1,1,0,0,0
12532,Ceddanne Rafaela,2.0,TBR,9.0,1,1,1,0,0
12533,Mickey Gasper,0.0,TBR,9.0,1,0,0,0,0
12534,Enmanuel Valdez,0.0,TBR,9.0,1,0,0,0,0
12535,Ernie Clement,0.0,NYY,6.0,1,0,0,0,0
12536,Lawrence Butler,0.0,SEA,1.0,1,0,0,0,0
12537,Brent Rooker,1.0,SEA,1.0,1,1,0,0,0
12538,JJ Bleday,2.0,SEA,1.0,1,1,1,0,0
12539,Shea Langeliers,1.0,SEA,1.0,1,1,0,0,0
12540,Tyler Soderstrom,1.0,SEA,1.0,1,1,0,0,0
12541,Daz Cameron,0.0,SEA,1.0,1,0,0,0,0
12542,Seth Brown,0.0,SEA,1.0,1,0,0,0,0
12543,Jacob Wilson,2.0,SEA,1.0,1,1,1,0,0
12544,Zack Gelof,0.0,SEA,1.0,1,0,0,0,0
12545,Edouard Julien,0.0,BAL,12.0,1,0,0,0,0
12546,Tyler Nevin,1.0,SEA,1.0,1,1,0,0,0
12547,Austin Martin,2.0,BAL,12.0,1,1,1,0,0
12548,Nick Allen,0.0,SEA,1.0,1,0,0,0,0
12549,Brooks Lee,1.0,BAL,12.0,1,1,0,0,0
12550,Max Schuemann,2.0,SEA,1.0,1,1,1,0,0
12551,Royce Lewis,0.0,BAL,12.0,1,0,0,0,0
12552,Carlos Santana,1.0,BAL,12.0,1,1,0,0,0
12553,Kyle Farmer,0.0,BAL,12.0,1,0,0,0,0
12554,Manuel Margot,2.0,BAL,12.0,1,1,1,0,0
12555,Christian Vazquez,0.0,BAL,12.0,1,0,0,0,0
12556,DaShawn Keirsey Jr.,1.0,BAL,12.0,1,1,0,0,0
12557,Michael Helman,0.0,BAL,12.0,1,0,0,0,0
12558,Nick Gonzales,0.0,NYY,6.0,1,0,0,0,0
12559,Bryan Reynolds,0.0,NYY,6.0,1,0,0,0,0
12560,Oneil Cruz,0.0,NYY,6.0,1,0,0,0,0
12561,Joey Bart,2.0,NYY,6.0,1,1,1,0,0
12562,Joshua Palacios,1.0,NYY,6.0,1,1,0,0,0
12563,Jared Triolo,0.0,NYY,6.0,1,0,0,0,0
12564,Nick Yorke,0.0,NYY,6.0,1,0,0,0,0
12565,Billy Cook,1.0,NYY,6.0,1,1,0,0,0
12566,Charlie Blackmon,1.0,LAD,7.0,1,1,0,0,0
12567,Liover Peguero,1.0,NYY,6.0,1,1,0,0,0
12568,Jordan Beck,0.0,LAD,7.0,1,0,0,0,0
12569,Ezequiel Tovar,0.0,LAD,7.0,1,0,0,0,0
12570,Ryan McMahon,0.0,LAD,7.0,1,0,0,0,0
12571,Michael Toglia,1.0,LAD,7.0,1,1,0,0,0
12572,Nolan Jones,1.0,LAD,7.0,1,1,0,0,0
12573,Sam Hilliard,1.0,BAL,12.0,1,1,0,0,0
12574,Jake Cave,1.0,LAD,7.0,1,1,0,0,0
12575,Aaron Schunk,0.0,LAD,7.0,1,0,0,0,0
12576,Drew Romo,1.0,LAD,7.0,1,1,0,0,0
12577,Brice Turang,1.0,NYM,3.0,1,1,0,0,0
12578,Jackson Chourio,1.0,NYM,3.0,1,1,0,0,0
12579,Willy Adames,0.0,NYM,3.0,1,0,0,0,0
12580,Andruw Monasterio,0.0,NYM,3.0,1,0,0,0,0
12581,Jake Bauers,0.0,NYM,3.0,1,0,0,0,0
12582,Eric Haase,0.0,NYM,3.0,1,0,0,0,0
12583,Garrett Mitchell,0.0,NYM,3.0,1,0,0,0,0
12584,Isaac Collins,0.0,NYM,3.0,1,0,0,0,0
12585,Blake Perkins,0.0,NYM,3.0,1,0,0,0,0
12586,Gary Sanchez,1.0,NYM,3.0,1,1,0,0,0
12587,Joey Ortiz,0.0,NYM,3.0,1,0,0,0,0
12588,Ketel Marte,2.0,SDP,11.0,1,1,1,0,0
12589,Kevin Newman,0.0,SDP,11.0,1,0,0,0,0
12590,Corbin Carroll,0.0,SDP,11.0,1,0,0,0,0
12591,Lourdes Gurriel Jr.,3.0,SDP,11.0,1,1,1,1,0
12592,Alek Thomas,0.0,SDP,11.0,1,0,0,0,0
12593,Christian Walker,1.0,SDP,11.0,1,1,0,0,0
12594,Randal Grichuk,2.0,SDP,11.0,1,1,1,0,0
12595,Eugenio Suarez,3.0,SDP,11.0,1,1,1,1,0
12596,Jake McCarthy,3.0,SDP,11.0,1,1,1,1,0
12597,Gabriel Moreno,1.0,SDP,11.0,1,1,0,0,0
12598,Geraldo Perdomo,1.0,SDP,11.0,1,1,0,0,0
12599,Ian Happ,0.0,CIN,13.0,1,0,0,0,0
12600,Nico Hoerner,1.0,CIN,13.0,1,1,0,0,0
12601,Seiya Suzuki,1.0,CIN,13.0,1,1,0,0,0
12602,Michael Busch,0.0,CIN,13.0,1,0,0,0,0
12603,Isaac Paredes,0.0,CIN,13.0,1,0,0,0,0
12604,Pete Crow-Armstrong,0.0,CIN,13.0,1,0,0,0,0
12605,Christian Bethancourt,0.0,CIN,13.0,1,0,0,0,0
12606,Miguel Vargas,0.0,DET,5.0,1,0,0,0,0
12607,Kevin Alcantara,0.0,CIN,13.0,1,0,0,0,0
12608,Luis Robert Jr.,1.0,DET,5.0,1,1,0,0,0
12609,Mike Tauchman,0.0,CIN,13.0,1,0,0,0,0
12610,Zach DeLoach,1.0,DET,5.0,1,1,0,0,0
12611,Luis Vazquez,1.0,CIN,13.0,1,1,0,0,0
12612,Andrew Vaughn,1.0,DET,5.0,1,1,0,0,0
12613,Michael Harris II,3.0,KCR,15.0,1,1,1,1,0
12614,Lenyn Sosa,3.0,DET,5.0,1,1,1,1,0
12615,Ozzie Albies,0.0,KCR,15.0,1,0,0,0,0
12616,Bryan Ramos,2.0,DET,5.0,1,1,1,0,0
12617,Marcell Ozuna,0.0,KCR,15.0,1,0,0,0,0
12618,Korey Lee,1.0,DET,5.0,1,1,0,0,0
12619,Matt Olson,1.0,KCR,15.0,1,1,0,0,0
12620,Jorge Soler,0.0,KCR,15.0,1,0,0,0,0
12621,Jacob Amaya,1.0,DET,5.0,1,1,0,0,0
12622,Eli White,0.0,KCR,15.0,1,0,0,0,0
12623,Ramon Laureano,1.0,KCR,15.0,1,1,0,0,0
12624,Sean Murphy,0.0,KCR,15.0,1,0,0,0,0
12625,Gio Urshela,2.0,KCR,15.0,1,1,1,0,0
12626,Orlando Arcia,1.0,KCR,15.0,1,1,0,0,0
12627,Travis d'Arnaud,0.0,KCR,15.0,1,0,0,0,0
12628,Francisco Lindor,2.0,MIL,10.0,1,1,1,0,0
12629,Jose Iglesias,2.0,MIL,10.0,1,1,1,0,0
12630,Brandon Nimmo,1.0,MIL,10.0,1,1,0,0,0
12631,Mark Vientos,2.0,MIL,10.0,1,1,1,0,0
12632,Eddy Alvarez,0.0,MIL,10.0,1,0,0,0,0
12633,Pete Alonso,0.0,MIL,10.0,1,0,0,0,0
12634,J.D. Martinez,2.0,MIL,10.0,1,1,1,0,0
12635,Luisangel Acuna,0.0,MIL,10.0,1,0,0,0,0
12636,Starling Marte,0.0,MIL,10.0,1,0,0,0,0
12637,Harrison Bader,0.0,MIL,10.0,1,0,0,0,0
12638,Francisco Alvarez,2.0,MIL,10.0,1,1,1,0,0
12639,Luis Torrens,0.0,MIL,10.0,1,0,0,0,0
12640,Taylor Ward,1.0,MIL,10.0,1,1,0,0,0
12641,JJ Bleday,0.0,SEA,1.0,1,0,0,0,0
12642,Brent Rooker,0.0,SEA,1.0,1,0,0,0,0
12643,Tyler Soderstrom,1.0,SEA,1.0,1,1,0,0,0
12644,Seth Brown,2.0,SEA,1.0,1,1,1,0,0
12645,Zack Gelof,1.0,SEA,1.0,1,1,0,0,0
12646,Tyler Nevin,1.0,SEA,1.0,1,1,0,0,0
12647,Darell Hernaiz,1.0,SEA,1.0,1,1,0,0,0
12648,Kyle McCann,0.0,SEA,1.0,1,0,0,0,0
12649,Daz Cameron,0.0,SEA,1.0,1,0,0,0,0
12650,Max Schuemann,0.0,SEA,1.0,1,0,0,0,0
12651,Nick Allen,1.0,SEA,1.0,1,1,0,0,0
12652,Jonathan India,1.0,CHC,14.0,1,1,0,0,0
12653,Elly De La Cruz,1.0,CHC,14.0,1,1,0,0,0
12654,Tyler Stephenson,1.0,CHC,14.0,1,1,0,0,0
12655,Spencer Steer,0.0,CHC,14.0,1,0,0,0,0
12656,Buck Farmer,0.0,CHC,14.0,1,0,0,0,0
12657,TJ Friedl,1.0,CHC,14.0,1,1,0,0,0
12658,Ty France,0.0,CHC,14.0,1,0,0,0,0
12659,Jake Fraley,3.0,CHC,14.0,1,1,1,1,0
12660,Noelvi Marte,0.0,CHC,14.0,1,0,0,0,0
12661,Luke Maile,2.0,CHC,14.0,1,1,1,0,0
12662,Blake Dunn,0.0,CHC,14.0,1,0,0,0,0
12663,Tommy Pham,1.0,ATL,8.0,1,1,0,0,0
12664,Bobby Witt Jr.,1.0,ATL,8.0,1,1,0,0,0
12665,Michael Massey,1.0,ATL,8.0,1,1,0,0,0
12666,Yuli Gurriel,0.0,ATL,8.0,1,0,0,0,0
12667,MJ Melendez,0.0,ATL,8.0,1,0,0,0,0
12668,Hunter Renfroe,1.0,ATL,8.0,1,1,0,0,0
12669,Freddy Fermin,1.0,ATL,8.0,1,1,0,0,0
12670,Maikel Garcia,0.0,ATL,8.0,1,0,0,0,0
12671,Kyle Isbel,0.0,ATL,8.0,1,0,0,0,0
12672,Francisco Lindor,0.0,NYY,1.0,1,0,0,0,0
12673,Ben Rice,1.0,NYM,7.0,1,1,0,0,0
12674,Juan Soto,1.0,NYY,1.0,1,1,0,0,0
12675,Aaron Judge,0.0,NYM,7.0,1,0,0,0,0
12676,Pete Alonso,1.0,NYY,1.0,1,1,0,0,0
12677,Cody Bellinger,0.0,NYM,7.0,1,0,0,0,0
12678,Brandon Nimmo,0.0,NYY,1.0,1,0,0,0,0
12679,Paul Goldschmidt,0.0,NYM,7.0,1,0,0,0,0
12680,Mark Vientos,0.0,NYY,1.0,1,0,0,0,0
12681,Jasson Dominguez,1.0,NYM,7.0,1,1,0,0,0
12682,Jeff McNeil,0.0,NYY,1.0,1,0,0,0,0
12683,Anthony Volpe,0.0,NYM,7.0,1,0,0,0,0
12684,Luis Torrens,0.0,NYY,1.0,1,0,0,0,0
12685,J.C. Escarra,0.0,NYM,7.0,1,0,0,0,0
12686,Brett Baty,0.0,NYY,1.0,1,0,0,0,0
12687,DJ LeMahieu,1.0,NYM,7.0,1,1,0,0,0
12688,Taylor Ward,0.0,NYY,1.0,1,0,0,0,0
12689,Jackson Chourio,0.0,NYY,1.0,1,0,0,0,0
12690,Austin Wells,1.0,MIL,12.0,1,1,0,0,0
12691,Christian Yelich,0.0,NYY,1.0,1,0,0,0,0
12692,Aaron Judge,1.0,MIL,12.0,1,1,0,0,0
12693,Willson Contreras,0.0,NYY,1.0,1,0,0,0,0
12694,Rhys Hoskins,0.0,NYY,1.0,1,0,0,0,0
12695,Paul Goldschmidt,0.0,MIL,12.0,1,0,0,0,0
12696,Sal Frelick,2.0,NYY,1.0,1,1,1,0,0
12697,Jazz Chisholm Jr.,0.0,MIL,12.0,1,0,0,0,0
12698,Joey Ortiz,2.0,NYY,1.0,1,1,1,0,0
12699,Jasson Dominguez,0.0,MIL,12.0,1,0,0,0,0
12700,Garrett Mitchell,0.0,NYY,1.0,1,0,0,0,0
12701,Trent Grisham,1.0,MIL,12.0,1,1,0,0,0
12702,Isaac Collins,1.0,NYY,1.0,1,1,0,0,0
12703,Anthony Volpe,1.0,MIL,12.0,1,1,0,0,0
12704,Vinny Capra,1.0,NYY,1.0,1,1,0,0,0
12705,Ben Rice,1.0,MIL,12.0,1,1,0,0,0
12706,Jake Bauers,0.0,NYY,1.0,1,0,0,0,0
12707,Oswaldo Cabrera,1.0,MIL,12.0,1,1,0,0,0
12708,Brice Turang,1.0,NYY,1.0,1,1,0,0,0
12709,Jarren Duran,1.0,TEX,5.0,1,1,0,0,0
12710,Rafael Devers,0.0,TEX,5.0,1,0,0,0,0
12711,Alex Bregman,0.0,TEX,5.0,1,0,0,0,0
12712,Triston Casas,0.0,TEX,5.0,1,0,0,0,0
12713,Trevor Story,0.0,TEX,5.0,1,0,0,0,0
12714,Kristian Campbell,1.0,SFG,10.0,1,1,0,0,0
12715,David Hamilton,0.0,TEX,5.0,1,0,0,0,0
12716,Wilyer Abreu,3.0,TEX,5.0,1,1,1,1,0
12717,Xavier Edwards,0.0,PIT,15.0,1,0,0,0,0
12718,Connor Wong,1.0,TEX,5.0,1,1,0,0,0
12719,Kyle Stowers,1.0,PIT,15.0,1,1,0,0,0
12720,Ceddanne Rafaela,0.0,TEX,5.0,1,0,0,0,0
12721,Jonah Bride,1.0,PIT,15.0,1,1,0,0,0
12722,Matt Mervis,0.0,PIT,15.0,1,0,0,0,0
12723,Otto Lopez,1.0,PIT,15.0,1,1,0,0,0
12724,Oneil Cruz,0.0,MIN,9.0,1,0,0,0,0
12725,Griffin Conine,0.0,PIT,15.0,1,0,0,0,0
12726,Dane Myers,1.0,PIT,15.0,1,1,0,0,0
12727,Derek Hill,1.0,PIT,15.0,1,1,0,0,0
12728,Graham Pauley,1.0,PIT,15.0,1,1,0,0,0
12729,Nick Fortes,1.0,PIT,15.0,1,1,0,0,0
12730,Javier Sanoja,0.0,PIT,15.0,1,0,0,0,0
12731,TJ Friedl,2.0,SFG,10.0,1,1,1,0,0
12732,Matt McLain,0.0,SFG,10.0,1,0,0,0,0
12733,LaMonte Wade Jr.,0.0,CIN,4.0,1,0,0,0,0
12734,Elly De La Cruz,1.0,SFG,10.0,1,1,0,0,0
12735,Willy Adames,0.0,CIN,4.0,1,0,0,0,0
12736,Gavin Lux,1.0,SFG,10.0,1,1,0,0,0
12737,Jung Hoo Lee,0.0,CIN,4.0,1,0,0,0,0
12738,Blake Dunn,0.0,SFG,10.0,1,0,0,0,0
12739,Matt Chapman,1.0,CIN,4.0,1,1,0,0,0
12740,Jeimer Candelario,2.0,SFG,10.0,1,1,1,0,0
12741,Heliot Ramos,1.0,CIN,4.0,1,1,0,0,0
12742,Spencer Steer,0.0,SFG,10.0,1,0,0,0,0
12743,Patrick Bailey,1.0,CIN,4.0,1,1,0,0,0
12744,Christian Encarnacion-Strand,2.0,SFG,10.0,1,1,1,0,0
12745,Wilmer Flores,1.0,CIN,4.0,1,1,0,0,0
12746,Jake Fraley,0.0,SFG,10.0,1,0,0,0,0
12747,Mike Yastrzemski,2.0,CIN,4.0,1,1,1,0,0
12748,Jose Trevino,0.0,SFG,10.0,1,0,0,0,0
12749,Tyler Fitzgerald,0.0,CIN,4.0,1,0,0,0,0
12750,Jacob Hurtubise,0.0,SFG,10.0,1,0,0,0,0
12751,Logan O'Hoppe,2.0,TBR,13.0,1,1,1,0,0
12752,Steven Kwan,2.0,KCR,11.0,1,1,1,0,0
12753,Jose Ramirez,0.0,KCR,11.0,1,0,0,0,0
12754,Lane Thomas,1.0,KCR,11.0,1,1,0,0,0
12755,Carlos Santana,1.0,KCR,11.0,1,1,0,0,0
12756,Kyle Manzardo,3.0,KCR,11.0,1,1,1,1,0
12757,Jhonkensy Noel,1.0,KCR,11.0,1,1,0,0,0
12758,Bo Naylor,1.0,KCR,11.0,1,1,0,0,0
12759,Gabriel Arias,1.0,KCR,11.0,1,1,0,0,0
12760,Brayan Rocchio,0.0,KCR,11.0,1,0,0,0,0
12761,Francisco Lindor,0.0,HOU,2.0,1,0,0,0,0
12762,Juan Soto,1.0,HOU,2.0,1,1,0,0,0
12763,Pete Alonso,1.0,HOU,2.0,1,1,0,0,0
12764,Mark Vientos,0.0,HOU,2.0,1,0,0,0,0
12765,Brandon Nimmo,1.0,TBR,13.0,1,1,0,0,0
12766,Jose Altuve,1.0,NYM,7.0,1,1,0,0,0
12767,Starling Marte,1.0,HOU,2.0,1,1,0,0,0
12768,Isaac Paredes,0.0,NYM,7.0,1,0,0,0,0
12769,Taylor Ward,1.0,HOU,2.0,1,1,0,0,0
12770,Yordan Alvarez,0.0,NYM,7.0,1,0,0,0,0
12771,Luisangel Acuna,0.0,HOU,2.0,1,0,0,0,0
12772,Christian Walker,1.0,NYM,7.0,1,1,0,0,0
12773,Luis Torrens,1.0,HOU,2.0,1,1,0,0,0
12774,Yandy Diaz,1.0,NYM,7.0,1,1,0,0,0
12775,Jesse Winker,0.0,HOU,2.0,1,0,0,0,0
12776,Jeremy Pena,1.0,NYM,7.0,1,1,0,0,0
12777,Hayden Senger,0.0,HOU,2.0,1,0,0,0,0
12778,Jurickson Profar,1.0,SDP,3.0,1,1,0,0,0
12779,Chas McCormick,0.0,NYM,7.0,1,0,0,0,0
12780,Austin Riley,1.0,SDP,3.0,1,1,0,0,0
12781,Brendan Rodgers,0.0,NYM,7.0,1,0,0,0,0
12782,Matt Olson,1.0,SDP,3.0,1,1,0,0,0
12783,Jake Meyers,2.0,NYM,7.0,1,1,1,0,0
12784,Marcell Ozuna,1.0,SDP,3.0,1,1,0,0,0
12785,Fernando Tatis Jr.,3.0,ATL,8.0,1,1,1,1,0
12786,Ozzie Albies,1.0,SDP,3.0,1,1,0,0,0
12787,Luis Arraez,0.0,ATL,8.0,1,0,0,0,0
12788,Michael Harris II,1.0,SDP,3.0,1,1,0,0,0
12789,Manny Machado,2.0,ATL,8.0,1,1,1,0,0
12790,Drake Baldwin,0.0,SDP,3.0,1,0,0,0,0
12791,Xander Bogaerts,1.0,ATL,8.0,1,1,0,0,0
12792,Orlando Arcia,1.0,SDP,3.0,1,1,0,0,0
12793,Jackson Merrill,1.0,ATL,8.0,1,1,0,0,0
12794,Jarred Kelenic,0.0,SDP,3.0,1,0,0,0,0
12795,Yuli Gurriel,0.0,ATL,8.0,1,0,0,0,0
12796,Jake Cronenworth,0.0,ATL,8.0,1,0,0,0,0
12797,Brandon Lockridge,0.0,ATL,8.0,1,0,0,0,0
12798,Gavin Sheets,1.0,ATL,8.0,1,1,0,0,0
12799,Martin Maldonado,0.0,ATL,8.0,1,0,0,0,0
12800,Elias Diaz,2.0,ATL,8.0,1,1,1,0,0
12801,Jason Heyward,0.0,ATL,8.0,1,0,0,0,0
12802,Lars Nootbaar,2.0,MIN,9.0,1,1,1,0,0
12803,Willson Contreras,0.0,MIN,9.0,1,0,0,0,0
12804,Brendan Donovan,2.0,MIN,9.0,1,1,1,0,0
12805,Nolan Arenado,2.0,MIN,9.0,1,1,1,0,0
12806,Andy Ibanez,0.0,LAD,14.0,1,0,0,0,0
12807,Alec Burleson,1.0,MIN,9.0,1,1,0,0,0
12808,Gleyber Torres,2.0,LAD,14.0,1,1,1,0,0
12809,Ivan Herrera,2.0,MIN,9.0,1,1,1,0,0
12810,Riley Greene,1.0,LAD,14.0,1,1,0,0,0
12811,Michael Siani,0.0,MIN,9.0,1,0,0,0,0
12812,Spencer Torkelson,1.0,LAD,14.0,1,1,0,0,0
12813,Jordan Walker,1.0,MIN,9.0,1,1,0,0,0
12814,Manuel Margot,2.0,LAD,14.0,1,1,1,0,0
12815,Pedro Pages,0.0,MIN,9.0,1,0,0,0,0
12816,Trey Sweeney,0.0,LAD,14.0,1,0,0,0,0
12817,Victor Scott II,0.0,MIN,9.0,1,0,0,0,0
12818,Colt Keith,0.0,LAD,14.0,1,0,0,0,0
12819,Masyn Winn,0.0,MIN,9.0,1,0,0,0,0
12820,Shohei Ohtani,2.0,DET,6.0,1,1,1,0,0
12821,Javier Baez,0.0,LAD,14.0,1,0,0,0,0
12822,Mookie Betts,1.0,DET,6.0,1,1,0,0,0
12823,Zach McKinstry,1.0,LAD,14.0,1,1,0,0,0
12824,Teoscar Hernandez,1.0,DET,6.0,1,1,0,0,0
12825,Jake Rogers,1.0,LAD,14.0,1,1,0,0,0
12826,Freddie Freeman,0.0,DET,6.0,1,0,0,0,0
12827,Ryan Kreidler,1.0,LAD,14.0,1,1,0,0,0
12828,Tommy Edman,1.0,DET,6.0,1,1,0,0,0
12829,Kerry Carpenter,0.0,LAD,14.0,1,0,0,0,0
12830,Will Smith,1.0,DET,6.0,1,1,0,0,0
12831,Max Muncy,0.0,DET,6.0,1,0,0,0,0
12832,Max Muncy,0.0,DET,6.0,1,0,0,0,0
12833,Miguel Rojas,0.0,DET,6.0,1,0,0,0,0
12834,Andy Pages,1.0,DET,6.0,1,1,0,0,0
12835,Brenton Doyle,0.0,TBR,13.0,1,0,0,0,0
12836,Ezequiel Tovar,2.0,TBR,13.0,1,1,1,0,0
12837,Ryan McMahon,3.0,TBR,13.0,1,1,1,1,0
12838,Ryan Bliss,0.0,LAD,14.0,1,0,0,0,0
12839,Kris Bryant,0.0,TBR,13.0,1,0,0,0,0
12840,Michael Toglia,0.0,TBR,13.0,1,0,0,0,0
12841,Hunter Goodman,2.0,TBR,13.0,1,1,1,0,0
12842,Nick Martini,0.0,TBR,13.0,1,0,0,0,0
12843,Mickey Moniak,0.0,TBR,13.0,1,0,0,0,0
12844,Kyle Farmer,0.0,TBR,13.0,1,0,0,0,0
12845,Jordan Beck,0.0,TBR,13.0,1,0,0,0,0
12846,Oneil Cruz,2.0,MIN,9.0,1,1,1,0,0
12847,Jarren Duran,2.0,TEX,5.0,1,1,1,0,0
12848,Xavier Edwards,2.0,PIT,15.0,1,1,1,0,0
12849,Rafael Devers,0.0,TEX,5.0,1,0,0,0,0
12850,Kyle Stowers,0.0,PIT,15.0,1,0,0,0,0
12851,Alex Bregman,1.0,TEX,5.0,1,1,0,0,0
12852,Jonah Bride,0.0,PIT,15.0,1,0,0,0,0
12853,Triston Casas,0.0,TEX,5.0,1,0,0,0,0
12854,Matt Mervis,1.0,PIT,15.0,1,1,0,0,0
12855,Trevor Story,1.0,TEX,5.0,1,1,0,0,0
12856,Otto Lopez,1.0,PIT,15.0,1,1,0,0,0
12857,Kristian Campbell,2.0,TEX,5.0,1,1,1,0,0
12858,Griffin Conine,1.0,PIT,15.0,1,1,0,0,0
12859,Wilyer Abreu,2.0,TEX,5.0,1,1,1,0,0
12860,Dane Myers,0.0,PIT,15.0,1,0,0,0,0
12861,Connor Wong,0.0,SFG,10.0,1,0,0,0,0
12862,Liam Hicks,0.0,PIT,15.0,1,0,0,0,0
12863,Ceddanne Rafaela,0.0,TEX,5.0,1,0,0,0,0
12864,Derek Hill,1.0,PIT,15.0,1,1,0,0,0
12865,Francisco Lindor,0.0,HOU,2.0,1,0,0,0,0
12866,Graham Pauley,1.0,PIT,15.0,1,1,0,0,0
12867,Juan Soto,1.0,HOU,2.0,1,1,0,0,0
12868,Eric Wagaman,0.0,PIT,15.0,1,0,0,0,0
12869,Pete Alonso,0.0,HOU,2.0,1,0,0,0,0
12870,Brandon Nimmo,1.0,HOU,2.0,1,1,0,0,0
12871,Mark Vientos,1.0,TBR,13.0,1,1,0,0,0
12872,Jesse Winker,1.0,HOU,2.0,1,1,0,0,0
12873,Taylor Ward,0.0,HOU,2.0,1,0,0,0,0
12874,Brett Baty,0.0,HOU,2.0,1,0,0,0,0
12875,Luisangel Acuna,0.0,HOU,2.0,1,0,0,0,0
12876,Luis Torrens,1.0,HOU,2.0,1,1,0,0,0
12877,Jurickson Profar,1.0,SDP,3.0,1,1,0,0,0
12878,Austin Riley,1.0,SDP,3.0,1,1,0,0,0
12879,Matt Olson,0.0,SDP,3.0,1,0,0,0,0
12880,Marcell Ozuna,1.0,SDP,3.0,1,1,0,0,0
12881,Jose Altuve,2.0,NYM,7.0,1,1,1,0,0
12882,Ozzie Albies,0.0,SDP,3.0,1,0,0,0,0
12883,Isaac Paredes,1.0,NYM,7.0,1,1,0,0,0
12884,Michael Harris II,0.0,SDP,3.0,1,0,0,0,0
12885,Yordan Alvarez,0.0,NYM,7.0,1,0,0,0,0
12886,Drake Baldwin,0.0,SDP,3.0,1,0,0,0,0
12887,Christian Walker,0.0,NYM,7.0,1,0,0,0,0
12888,Nick Allen,1.0,SDP,3.0,1,1,0,0,0
12889,Yandy Diaz,0.0,NYM,7.0,1,0,0,0,0
12890,Jarred Kelenic,1.0,SDP,3.0,1,1,0,0,0
12891,Jeremy Pena,0.0,NYM,7.0,1,0,0,0,0
12892,Brendan Rodgers,0.0,NYM,7.0,1,0,0,0,0
12893,Jake Meyers,0.0,NYM,7.0,1,0,0,0,0
12894,Fernando Tatis Jr.,1.0,ATL,8.0,1,1,0,0,0
12895,Luis Arraez,0.0,ATL,8.0,1,0,0,0,0
12896,Manny Machado,0.0,ATL,8.0,1,0,0,0,0
12897,Jackson Merrill,3.0,ATL,8.0,1,1,1,1,0
12898,Jake Cronenworth,2.0,ATL,8.0,1,1,1,0,0
12899,Xander Bogaerts,1.0,ATL,8.0,1,1,0,0,0
12900,Gavin Sheets,1.0,ATL,8.0,1,1,0,0,0
12901,Jason Heyward,0.0,ATL,8.0,1,0,0,0,0
12902,Martin Maldonado,2.0,ATL,8.0,1,1,1,0,0
12903,Gleyber Torres,1.0,LAD,14.0,1,1,0,0,0
